st_level,graph_id,name,weight,acronym,parent_structure_id,graph_order,sphinx_id,hemisphere_id,safe_name,color_hex_triplet,structure_id_path,failed,depth,neuro_name_structure_id_path,neuro_name_structure_id,structure_name_facet,failed_facet,id,ontology_id,atlas_id
,1,"Lateral septal nucleus, ventral part",8690,LSv,242,589,590,3,Lateral septal nucleus ventral part,90CBED,/997/8/567/623/477/275/242/266/,FALSE,7,,,1660459064,734881840,266,1,174
,1,Septofimbrial nucleus,8690,SF,275,590,591,3,Septofimbrial nucleus,90CBED,/997/8/567/623/477/275/310/,FALSE,6,,,3780909616,734881840,310,1,321
,1,Septohippocampal nucleus,8690,SH,275,591,592,3,Septohippocampal nucleus,90CBED,/997/8/567/623/477/275/333/,FALSE,6,,,2151592702,734881840,333,1,324
,1,Striatum-like amygdalar nuclei,8690,sAMY,477,592,593,3,Striatum-like amygdalar nuclei,80C0E2,/997/8/567/623/477/278/,FALSE,5,,,746209354,734881840,278,1,317
,1,Anterior amygdalar area,8690,AAA,278,593,594,3,Anterior amygdalar area,80C0E2,/997/8/567/623/477/278/23/,FALSE,6,,,4252873038,734881840,23,1,2
,1,Bed nucleus of the accessory olfactory tract,8690,BA,278,594,595,3,Bed nucleus of the accessory olfactory tract,80C0E2,/997/8/567/623/477/278/292/,FALSE,6,,,1650550173,734881840,292,1,460
,1,Central amygdalar nucleus,8690,CEA,278,595,596,3,Central amygdalar nucleus,80C0E2,/997/8/567/623/477/278/536/,FALSE,6,,,3284898075,734881840,536,1,66
,1,"Central amygdalar nucleus, capsular part",8690,CEAc,536,596,597,3,Central amygdalar nucleus capsular part,80C0E2,/997/8/567/623/477/278/536/544/,FALSE,7,,,4187015181,734881840,544,1,67
,1,"Central amygdalar nucleus, lateral part",8690,CEAl,536,597,598,3,Central amygdalar nucleus lateral part,80C0E2,/997/8/567/623/477/278/536/551/,FALSE,7,,,1239602128,734881840,551,1,68
,1,"Central amygdalar nucleus, medial part",8690,CEAm,536,598,599,3,Central amygdalar nucleus medial part,80C0E2,/997/8/567/623/477/278/536/559/,FALSE,7,,,2654652343,734881840,559,1,69
,1,Intercalated amygdalar nucleus,8690,IA,278,599,600,3,Intercalated amygdalar nucleus,80C0E2,/997/8/567/623/477/278/1105/,FALSE,6,,,1834113869,734881840,1105,1,137
,1,Medial amygdalar nucleus,8690,MEA,278,600,601,3,Medial amygdalar nucleus,80C0E2,/997/8/567/623/477/278/403/,FALSE,6,,,3783070713,734881840,403,1,191
,1,"Medial amygdalar nucleus, anterodorsal part",8690,MEAad,403,601,602,3,Medial amygdalar nucleus anterodorsal part,80C0E2,/997/8/567/623/477/278/403/411/,FALSE,7,,,2891844805,734881840,411,1,192
,1,"Medial amygdalar nucleus, anteroventral part",8690,MEAav,403,602,603,3,Medial amygdalar nucleus anteroventral part,80C0E2,/997/8/567/623/477/278/403/418/,FALSE,7,,,1178783058,734881840,418,1,193
,1,"Medial amygdalar nucleus, posterodorsal part",8690,MEApd,403,603,604,3,Medial amygdalar nucleus posterodorsal part,80C0E2,/997/8/567/623/477/278/403/426/,FALSE,7,,,4033616565,734881840,426,1,194
,1,"Medial amygdalar nucleus, posterodorsal part, sublayer a",8690,MEApd-a,426,604,605,3,Medial amygdalar nucleus posterodorsal part sublayer a,80C0E2,/997/8/567/623/477/278/403/426/472/,FALSE,8,,,204681813,734881840,472,1,907
,1,"Medial amygdalar nucleus, posterodorsal part, sublayer b",8690,MEApd-b,426,605,606,3,Medial amygdalar nucleus posterodorsal part sublayer b,80C0E2,/997/8/567/623/477/278/403/426/480/,FALSE,8,,,2503631855,734881840,480,1,908
,1,"Medial amygdalar nucleus, posterodorsal part, sublayer c",8690,MEApd-c,426,606,607,3,Medial amygdalar nucleus posterodorsal part sublayer c,80C0E2,/997/8/567/623/477/278/403/426/487/,FALSE,8,,,3795669881,734881840,487,1,909
,1,"Medial amygdalar nucleus, posteroventral part",8690,MEApv,403,607,608,3,Medial amygdalar nucleus posteroventral part,80C0E2,/997/8/567/623/477/278/403/435/,FALSE,7,,,370904696,734881840,435,1,195
,1,Pallidum,8690,PAL,623,608,609,3,Pallidum,8599CC,/997/8/567/623/803/,FALSE,4,,,1451914672,734881840,803,1,241
,1,"Pallidum, dorsal region",8690,PALd,803,609,610,3,Pallidum dorsal region,8599CC,/997/8/567/623/803/818/,FALSE,5,,,463940218,734881840,818,1,243
,1,"Globus pallidus, external segment",8690,GPe,818,610,611,3,Globus pallidus external segment,8599CC,/997/8/567/623/803/818/1022/,FALSE,6,,,3096725950,734881840,1022,1,127
,1,"Globus pallidus, internal segment",8690,GPi,818,611,612,3,Globus pallidus internal segment,8599CC,/997/8/567/623/803/818/1031/,FALSE,6,,,2033111499,734881840,1031,1,128
,1,"Pallidum, ventral region",8690,PALv,803,612,613,3,Pallidum ventral region,A2B1D8,/997/8/567/623/803/835/,FALSE,5,,,1000152768,734881840,835,1,245
,1,Substantia innominata,8690,SI,835,613,614,3,Substantia innominata,A2B1D8,/997/8/567/623/803/835/342/,FALSE,6,,,4279866235,734881840,342,1,325
,1,Magnocellular nucleus,8690,MA,835,614,615,3,Magnocellular nucleus,A2B1D8,/997/8/567/623/803/835/298/,FALSE,6,,,1799914489,734881840,298,1,178
,1,"Pallidum, medial region",8690,PALm,803,615,616,3,Pallidum medial region,96A7D3,/997/8/567/623/803/826/,FALSE,5,,,13293402,734881840,826,1,244
,1,Medial septal complex,8690,MSC,826,616,617,3,Medial septal complex,96A7D3,/997/8/567/623/803/826/904/,FALSE,6,,,3136033045,734881840,904,1,395
,1,Medial septal nucleus,8690,MS,904,617,618,3,Medial septal nucleus,96A7D3,/997/8/567/623/803/826/904/564/,FALSE,7,,,239662904,734881840,564,1,211
,1,Diagonal band nucleus,8690,NDB,904,618,619,3,Diagonal band nucleus,96A7D3,/997/8/567/623/803/826/904/596/,FALSE,7,,,278981173,734881840,596,1,215
,1,Triangular nucleus of septum,8690,TRS,826,619,620,3,Triangular nucleus of septum,96A7D3,/997/8/567/623/803/826/581/,FALSE,6,,,609929054,734881840,581,1,355
,1,"Pallidum, caudal region",8690,PALc,803,620,621,3,Pallidum caudal region,B3C0DF,/997/8/567/623/803/809/,FALSE,5,,,1672245294,734881840,809,1,242
,1,Bed nuclei of the stria terminalis,8690,BST,809,621,622,3,Bed nuclei of the stria terminalis,B3C0DF,/997/8/567/623/803/809/351/,FALSE,6,,,972962091,734881840,351,1,43
,1,"Bed nuclei of the stria terminalis, anterior division",8690,BSTa,351,622,623,3,Bed nuclei of the stria terminalis anterior division,B3C0DF,/997/8/567/623/803/809/351/359/,FALSE,7,,,463308472,734881840,359,1,44
,1,"Bed nuclei of the stria terminalis, anterior division, anterolateral area",8690,BSTal,359,623,624,3,Bed nuclei of the stria terminalis anterior division anterolateral area,B3C0DF,/997/8/567/623/803/809/351/359/537/,FALSE,8,,,1166114521,734881840,537,1,774
,1,"Bed nuclei of the stria terminalis, anterior division, anteromedial area",8690,BSTam,359,624,625,3,Bed nuclei of the stria terminalis anterior division anteromedial area,B3C0DF,/997/8/567/623/803/809/351/359/498/,FALSE,8,,,718255829,734881840,498,1,769
,1,"Bed nuclei of the stria terminalis, anterior division, dorsomedial nucleus",8690,BSTdm,359,625,626,3,Bed nuclei of the stria terminalis anterior division dorsomedial nucleus,B3C0DF,/997/8/567/623/803/809/351/359/505/,FALSE,8,,,2749560296,734881840,505,1,770
,1,"Bed nuclei of the stria terminalis, anterior division, fusiform nucleus",8690,BSTfu,359,626,627,3,Bed nuclei of the stria terminalis anterior division fusiform nucleus,B3C0DF,/997/8/567/623/803/809/351/359/513/,FALSE,8,,,1253377207,734881840,513,1,771
,1,"Bed nuclei of the stria terminalis, anterior division, juxtacapsular nucleus",8690,BSTju,359,627,628,3,Bed nuclei of the stria terminalis anterior division juxtacapsular nucleus,B3C0DF,/997/8/567/623/803/809/351/359/546/,FALSE,8,,,3052837647,734881840,546,1,775
,1,"Bed nuclei of the stria terminalis, anterior division, magnocellular nucleus",8690,BSTmg,359,628,629,3,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,B3C0DF,/997/8/567/623/803/809/351/359/521/,FALSE,8,,,178858531,734881840,521,1,772
,1,"Bed nuclei of the stria terminalis, anterior division, oval nucleus",8690,BSTov,359,629,630,3,Bed nuclei of the stria terminalis anterior division oval nucleus,B3C0DF,/997/8/567/623/803/809/351/359/554/,FALSE,8,,,3357819933,734881840,554,1,776
,1,"Bed nuclei of the stria terminalis, anterior division, rhomboid nucleus",8690,BSTrh,359,630,631,3,Bed nuclei of the stria terminalis anterior division rhomboid nucleus,B3C0DF,/997/8/567/623/803/809/351/359/562/,FALSE,8,,,1020963585,734881840,562,1,777
,1,"Bed nuclei of the stria terminalis, anterior division, ventral nucleus",8690,BSTv,359,631,632,3,Bed nuclei of the stria terminalis anterior division ventral nucleus,B3C0DF,/997/8/567/623/803/809/351/359/529/,FALSE,8,,,2523776098,734881840,529,1,773
,1,"Bed nuclei of the stria terminalis, posterior division",8690,BSTp,351,632,633,3,Bed nuclei of the stria terminalis posterior division,B3C0DF,/997/8/567/623/803/809/351/367/,FALSE,7,,,4020110230,734881840,367,1,45
,1,"Bed nuclei of the stria terminalis, posterior division, dorsal nucleus",8690,BSTd,367,633,634,3,Bed nuclei of the stria terminalis posterior division dorsal nucleus,B3C0DF,/997/8/567/623/803/809/351/367/569/,FALSE,8,,,1274650938,734881840,569,1,778
,1,"Bed nuclei of the stria terminalis, posterior division, principal nucleus",8690,BSTpr,367,634,635,3,Bed nuclei of the stria terminalis posterior division principal nucleus,B3C0DF,/997/8/567/623/803/809/351/367/578/,FALSE,8,,,366620301,734881840,578,1,779
,1,"Bed nuclei of the stria terminalis, posterior division, interfascicular nucleus",8690,BSTif,367,635,636,3,Bed nuclei of the stria terminalis posterior division interfascicular nucleus,B3C0DF,/997/8/567/623/803/809/351/367/585/,FALSE,8,,,2460616957,734881840,585,1,780
,1,"Bed nuclei of the stria terminalis, posterior division, transverse nucleus",8690,BSTtr,367,636,637,3,Bed nuclei of the stria terminalis posterior division transverse nucleus,B3C0DF,/997/8/567/623/803/809/351/367/594/,FALSE,8,,,3708185785,734881840,594,1,781
,1,"Bed nuclei of the stria terminalis, posterior division, strial extension",8690,BSTse,367,637,638,3,Bed nuclei of the stria terminalis posterior division strial extension,B3C0DF,/997/8/567/623/803/809/351/367/602/,FALSE,8,,,1576149119,734881840,602,1,782
,1,Bed nucleus of the anterior commissure,8690,BAC,809,638,639,3,Bed nucleus of the anterior commissure,B3C0DF,/997/8/567/623/803/809/287/,FALSE,6,,,1468320867,734881840,287,1,35
,1,Brain stem,8690,BS,8,639,640,3,Brain stem,FF7080,/997/8/343/,FALSE,2,,,1463546236,734881840,343,1,42
,1,Interbrain,8690,IB,343,640,641,3,Interbrain,FF7080,/997/8/343/1129/,FALSE,3,,,3609083732,734881840,1129,1,140
,1,Thalamus,8690,TH,1129,641,642,3,Thalamus,FF7080,/997/8/343/1129/549/,FALSE,4,,,3417047876,734881840,549,1,351
,1,"Thalamus, sensory-motor cortex related",8690,DORsm,549,642,643,3,Thalamus sensory-motor cortex related,FF8084,/997/8/343/1129/549/864/,FALSE,5,,,3240123133,734881840,864,1,107
,1,Ventral group of the dorsal thalamus,8690,VENT,864,643,644,3,Ventral group of the dorsal thalamus,FF8084,/997/8/343/1129/549/864/637/,FALSE,6,,,3720800461,734881840,637,1,362
,1,Ventral anterior-lateral complex of the thalamus,8690,VAL,637,644,645,3,Ventral anterior-lateral complex of the thalamus,FF8084,/997/8/343/1129/549/864/637/629/,FALSE,7,,,387269350,734881840,629,1,361
,1,Ventral medial nucleus of the thalamus,8690,VM,637,645,646,3,Ventral medial nucleus of the thalamus,FF8084,/997/8/343/1129/549/864/637/685/,FALSE,7,,,1314288168,734881840,685,1,368
,1,Ventral posterior complex of the thalamus,8690,VP,637,646,647,3,Ventral posterior complex of the thalamus,FF8084,/997/8/343/1129/549/864/637/709/,FALSE,7,,,359843477,734881840,709,1,371
,1,Ventral posterolateral nucleus of the thalamus,8690,VPL,709,647,648,3,Ventral posterolateral nucleus of the thalamus,FF8084,/997/8/343/1129/549/864/637/709/718/,FALSE,8,,,2885291680,734881840,718,1,372
,1,"Ventral posterolateral nucleus of the thalamus, parvicellular part",8690,VPLpc,709,648,649,3,Ventral posterolateral nucleus of the thalamus parvicellular part,FF8084,/997/8/343/1129/549/864/637/709/725/,FALSE,8,,,2868220330,734881840,725,1,373
,1,Ventral posteromedial nucleus of the thalamus,8690,VPM,709,649,650,3,Ventral posteromedial nucleus of the thalamus,FF8084,/997/8/343/1129/549/864/637/709/733/,FALSE,8,,,535836268,734881840,733,1,374
,1,"Ventral posteromedial nucleus of the thalamus, parvicellular part",8690,VPMpc,709,650,651,3,Ventral posteromedial nucleus of the thalamus parvicellular part,FF8084,/997/8/343/1129/549/864/637/709/741/,FALSE,8,,,2993275992,734881840,741,1,375
,1,Posterior triangular thalamic nucleus,8690,PoT,637,651,652,3,Posterior triangular thalamic nucleus,FF8084,/997/8/343/1129/549/864/637/563807435/,FALSE,7,,,2408746103,734881840,563807435,1,
,1,Subparafascicular nucleus,8690,SPF,864,652,653,3,Subparafascicular nucleus,FF8084,/997/8/343/1129/549/864/406/,FALSE,6,,,411188720,734881840,406,1,333
,1,"Subparafascicular nucleus, magnocellular part",8690,SPFm,406,653,654,3,Subparafascicular nucleus magnocellular part,FF8084,/997/8/343/1129/549/864/406/414/,FALSE,7,,,1493863119,734881840,414,1,334
,1,"Subparafascicular nucleus, parvicellular part",8690,SPFp,406,654,655,3,Subparafascicular nucleus parvicellular part,FF8084,/997/8/343/1129/549/864/406/422/,FALSE,7,,,1800790730,734881840,422,1,335
,1,Subparafascicular area,8690,SPA,864,655,656,3,Subparafascicular area,FF8084,/997/8/343/1129/549/864/609/,FALSE,6,,,3168649413,734881840,609,1,783
,1,Peripeduncular nucleus,8690,PP,864,656,657,3,Peripeduncular nucleus,FF8084,/997/8/343/1129/549/864/1044/,FALSE,6,,,4073956777,734881840,1044,1,271
,1,"Geniculate group, dorsal thalamus",8690,GENd,864,657,658,3,Geniculate group dorsal thalamus,FF8084,/997/8/343/1129/549/864/1008/,FALSE,6,,,4155059555,734881840,1008,1,125
,1,Medial geniculate complex,8690,MG,1008,658,659,3,Medial geniculate complex,FF8084,/997/8/343/1129/549/864/1008/475/,FALSE,7,,,3303425611,734881840,475,1,200
,1,"Medial geniculate complex, dorsal part",8690,MGd,475,659,660,3,Medial geniculate complex dorsal part,FF8084,/997/8/343/1129/549/864/1008/475/1072/,FALSE,8,,,69811582,734881840,1072,1,416
,1,"Medial geniculate complex, ventral part",8690,MGv,475,660,661,3,Medial geniculate complex ventral part,FF8084,/997/8/343/1129/549/864/1008/475/1079/,FALSE,8,,,442093671,734881840,1079,1,417
,1,"Medial geniculate complex, medial part",8690,MGm,475,661,662,3,Medial geniculate complex medial part,FF8084,/997/8/343/1129/549/864/1008/475/1088/,FALSE,8,,,1525122346,734881840,1088,1,418
,1,Dorsal part of the lateral geniculate complex,8690,LGd,1008,662,663,3,Dorsal part of the lateral geniculate complex,FF8084,/997/8/343/1129/549/864/1008/170/,FALSE,7,,,2639836426,734881840,170,1,162
,1,"Dorsal part of the lateral geniculate complex, shell",8690,LGd-sh,170,663,664,3,Dorsal part of the lateral geniculate complex shell,FF8084,/997/8/343/1129/549/864/1008/170/496345664/,FALSE,8,,,3071297945,734881840,496345664,1,
,1,"Dorsal part of the lateral geniculate complex, core",8690,LGd-co,170,664,665,3,Dorsal part of the lateral geniculate complex core,FF8084,/997/8/343/1129/549/864/1008/170/496345668/,FALSE,8,,,2339811100,734881840,496345668,1,
,1,"Dorsal part of the lateral geniculate complex, ipsilateral zone",8690,LGd-ip,170,665,666,3,Dorsal part of the lateral geniculate complex ipsilateral zone,FF8084,/997/8/343/1129/549/864/1008/170/496345672/,FALSE,8,,,1161910872,734881840,496345672,1,
,1,"Thalamus, polymodal association cortex related",8690,DORpm,549,666,667,3,Thalamus polymodal association cortex related,FF909F,/997/8/343/1129/549/856/,FALSE,5,,,171097726,734881840,856,1,106
,1,Lateral group of the dorsal thalamus,8690,LAT,856,667,668,3,Lateral group of the dorsal thalamus,FF909F,/997/8/343/1129/549/856/138/,FALSE,6,,,1237671945,734881840,138,1,158
,1,Lateral posterior nucleus of the thalamus,8690,LP,138,668,669,3,Lateral posterior nucleus of the thalamus,FF909F,/997/8/343/1129/549/856/138/218/,FALSE,7,,,910558492,734881840,218,1,168
,1,Posterior complex of the thalamus,8690,PO,138,669,670,3,Posterior complex of the thalamus,FF909F,/997/8/343/1129/549/856/138/1020/,FALSE,7,,,2102251263,734881840,1020,1,268
,1,Posterior limiting nucleus of the thalamus,8690,POL,138,670,671,3,Posterior limiting nucleus of the thalamus,FF909F,/997/8/343/1129/549/856/138/1029/,FALSE,7,,,3921343755,734881840,1029,1,269
,1,Suprageniculate nucleus,8690,SGN,138,671,672,3,Suprageniculate nucleus,FF909F,/997/8/343/1129/549/856/138/325/,FALSE,7,,,2630178778,734881840,325,1,323
,1,Ethmoid nucleus of the thalamus,8690,Eth,138,672,673,3,Ethmoid nucleus of the thalamus,FF909F,/997/8/343/1129/549/856/138/560581551/,FALSE,7,,,2246666137,734881840,560581551,1,
,1,Retroethmoid nucleus,8690,REth,138,673,674,3,Retroethmoid nucleus,FF909F,/997/8/343/1129/549/856/138/560581555/,FALSE,7,,,214700216,734881840,560581555,1,
,1,Anterior group of the dorsal thalamus,8690,ATN,856,674,675,3,Anterior group of the dorsal thalamus,FF909F,/997/8/343/1129/549/856/239/,FALSE,6,,,3414692864,734881840,239,1,29
,1,Anteroventral nucleus of thalamus,8690,AV,239,675,676,3,Anteroventral nucleus of thalamus,FF909F,/997/8/343/1129/549/856/239/255/,FALSE,7,,,2379451227,734881840,255,1,31
,1,Anteromedial nucleus,8690,AM,239,676,677,3,Anteromedial nucleus,FF909F,/997/8/343/1129/549/856/239/127/,FALSE,7,,,70138096,734881840,127,1,15
,1,"Anteromedial nucleus, dorsal part",8690,AMd,127,677,678,3,Anteromedial nucleus dorsal part,FF909F,/997/8/343/1129/549/856/239/127/1096/,FALSE,8,,,2125395068,734881840,1096,1,419
,1,"Anteromedial nucleus, ventral part",8690,AMv,127,678,679,3,Anteromedial nucleus ventral part,FF909F,/997/8/343/1129/549/856/239/127/1104/,FALSE,8,,,4096603778,734881840,1104,1,420
,1,Anterodorsal nucleus,8690,AD,239,679,680,3,Anterodorsal nucleus,FF909F,/997/8/343/1129/549/856/239/64/,FALSE,7,,,1062958533,734881840,64,1,7
,1,Interanteromedial nucleus of the thalamus,8690,IAM,239,680,681,3,Interanteromedial nucleus of the thalamus,FF909F,/997/8/343/1129/549/856/239/1120/,FALSE,7,,,3666899134,734881840,1120,1,139
,1,Interanterodorsal nucleus of the thalamus,8690,IAD,239,681,682,3,Interanterodorsal nucleus of the thalamus,FF909F,/997/8/343/1129/549/856/239/1113/,FALSE,7,,,3914886814,734881840,1113,1,138
,1,Lateral dorsal nucleus of thalamus,8690,LD,239,682,683,3,Lateral dorsal nucleus of thalamus,FF909F,/997/8/343/1129/549/856/239/155/,FALSE,7,,,3458000123,734881840,155,1,160
,1,Medial group of the dorsal thalamus,8690,MED,856,683,684,3,Medial group of the dorsal thalamus,FF909F,/997/8/343/1129/549/856/444/,FALSE,6,,,2351110645,734881840,444,1,196
,1,Intermediodorsal nucleus of the thalamus,8690,IMD,444,684,685,3,Intermediodorsal nucleus of the thalamus,FF909F,/997/8/343/1129/549/856/444/59/,FALSE,7,,,80523806,734881840,59,1,148
,1,Mediodorsal nucleus of thalamus,8690,MD,444,685,686,3,Mediodorsal nucleus of thalamus,FF909F,/997/8/343/1129/549/856/444/362/,FALSE,7,,,2240499387,734881840,362,1,186
,1,"Mediodorsal nucleus of the thalamus, central part",8690,MDc,362,686,687,3,Mediodorsal nucleus of the thalamus central part,FF909F,/997/8/343/1129/549/856/444/362/617/,FALSE,8,,,1540012109,734881840,617,1,784
,1,"Mediodorsal nucleus of the thalamus, lateral part",8690,MDl,362,687,688,3,Mediodorsal nucleus of the thalamus lateral part,FF909F,/997/8/343/1129/549/856/444/362/626/,FALSE,8,,,313529261,734881840,626,1,785
,1,"Mediodorsal nucleus of the thalamus, medial part",8690,MDm,362,688,689,3,Mediodorsal nucleus of the thalamus medial part,FF909F,/997/8/343/1129/549/856/444/362/636/,FALSE,8,,,307537672,734881840,636,1,786
,1,Submedial nucleus of the thalamus,8690,SMT,444,689,690,3,Submedial nucleus of the thalamus,FF909F,/997/8/343/1129/549/856/444/366/,FALSE,7,,,524654949,734881840,366,1,328
,1,Perireunensis nucleus,8690,PR,444,690,691,3,Perireunensis nucleus,FF909F,/997/8/343/1129/549/856/444/1077/,FALSE,7,,,985229058,734881840,1077,1,275
,1,Midline group of the dorsal thalamus,8690,MTN,856,691,692,3,Midline group of the dorsal thalamus,FF909F,/997/8/343/1129/549/856/571/,FALSE,6,,,94203556,734881840,571,1,212
,1,Paraventricular nucleus of the thalamus,8690,PVT,571,692,693,3,Paraventricular nucleus of the thalamus,FF909F,/997/8/343/1129/549/856/571/149/,FALSE,7,,,3631961400,734881840,149,1,301
,1,Parataenial nucleus,8690,PT,571,693,694,3,Parataenial nucleus,FF909F,/997/8/343/1129/549/856/571/15/,FALSE,7,,,1224128658,734881840,15,1,284
,1,Nucleus of reuniens,8690,RE,571,694,695,3,Nucleus of reuniens,FF909F,/997/8/343/1129/549/856/571/181/,FALSE,7,,,2113641023,734881840,181,1,305
,1,Xiphoid thalamic nucleus,8690,Xi,571,695,696,3,Xiphoid thalamic nucleus,FF909F,/997/8/343/1129/549/856/571/560581559/,FALSE,7,,,1561183712,734881840,560581559,1,
,1,Intralaminar nuclei of the dorsal thalamus,8690,ILM,856,696,697,3,Intralaminar nuclei of the dorsal thalamus,FF909F,/997/8/343/1129/549/856/51/,FALSE,6,,,53488759,734881840,51,1,147
,1,Rhomboid nucleus,8690,RH,51,697,698,3,Rhomboid nucleus,FF909F,/997/8/343/1129/549/856/51/189/,FALSE,7,,,2507270646,734881840,189,1,306
,1,Central medial nucleus of the thalamus,8690,CM,51,698,699,3,Central medial nucleus of the thalamus,FF909F,/997/8/343/1129/549/856/51/599/,FALSE,7,,,769425900,734881840,599,1,74
,1,Paracentral nucleus,8690,PCN,51,699,700,3,Paracentral nucleus,FF909F,/997/8/343/1129/549/856/51/907/,FALSE,7,,,34102893,734881840,907,1,254
,1,Central lateral nucleus of the thalamus,8690,CL,51,700,701,3,Central lateral nucleus of the thalamus,FF909F,/997/8/343/1129/549/856/51/575/,FALSE,7,,,1181786423,734881840,575,1,71
,1,Parafascicular nucleus,8690,PF,51,701,702,3,Parafascicular nucleus,FF909F,/997/8/343/1129/549/856/51/930/,FALSE,7,,,2732022867,734881840,930,1,257
,1,Posterior intralaminar thalamic nucleus,8690,PIL,51,702,703,3,Posterior intralaminar thalamic nucleus,FF909F,/997/8/343/1129/549/856/51/560581563/,FALSE,7,,,809074043,734881840,560581563,1,
,1,Reticular nucleus of the thalamus,8690,RT,856,703,704,3,Reticular nucleus of the thalamus,FF909F,/997/8/343/1129/549/856/262/,FALSE,6,,,2529312902,734881840,262,1,315
,1,"Geniculate group, ventral thalamus",8690,GENv,856,704,705,3,Geniculate group ventral thalamus,FF909F,/997/8/343/1129/549/856/1014/,FALSE,6,,,401556039,734881840,1014,1,126
,1,Intergeniculate leaflet of the lateral geniculate complex,8690,IGL,1014,705,706,3,Intergeniculate leaflet of the lateral geniculate complex,FF909F,/997/8/343/1129/549/856/1014/27/,FALSE,7,,,1900856090,734881840,27,1,144
,1,Intermediate geniculate nucleus,8690,IntG,1014,706,707,3,Intermediate geniculate nucleus,FF909F,/997/8/343/1129/549/856/1014/563807439/,FALSE,7,,,2887461472,734881840,563807439,1,
,1,Ventral part of the lateral geniculate complex,8690,LGv,1014,707,708,3,Ventral part of the lateral geniculate complex,FF909F,/997/8/343/1129/549/856/1014/178/,FALSE,7,,,685555022,734881840,178,1,163
,1,"Ventral part of the lateral geniculate complex, lateral zone",8690,LGvl,178,708,709,3,Ventral part of the lateral geniculate complex lateral zone,FF909F,/997/8/343/1129/549/856/1014/178/300/,FALSE,8,,,3780597444,734881840,300,1,461
,1,"Ventral part of the lateral geniculate complex, medial zone",8690,LGvm,178,709,710,3,Ventral part of the lateral geniculate complex medial zone,FF909F,/997/8/343/1129/549/856/1014/178/316/,FALSE,8,,,579977949,734881840,316,1,463
,1,Subgeniculate nucleus,8690,SubG,1014,710,711,3,Subgeniculate nucleus,FF909F,/997/8/343/1129/549/856/1014/321/,FALSE,7,,,3545734096,734881840,321,1,464
,1,Epithalamus,8690,EPI,856,711,712,3,Epithalamus,FF909F,/997/8/343/1129/549/856/958/,FALSE,6,,,2649294941,734881840,958,1,119
,1,Medial habenula,8690,MH,958,712,713,3,Medial habenula,FF909F,/997/8/343/1129/549/856/958/483/,FALSE,7,,,176609275,734881840,483,1,201
,1,Lateral habenula,8690,LH,958,713,714,3,Lateral habenula,FF909F,/997/8/343/1129/549/856/958/186/,FALSE,7,,,774070380,734881840,186,1,164
,1,Pineal body,8690,PIN,958,714,715,3,Pineal body,FF909F,/997/8/343/1129/549/856/958/953/,FALSE,7,,,1539032129,734881840,953,1,260
,1,Hypothalamus,8690,HY,1129,715,716,3,Hypothalamus,E64438,/997/8/343/1129/1097/,FALSE,4,,,3938328193,734881840,1097,1,136
,1,Periventricular zone,8690,PVZ,1097,716,717,3,Periventricular zone,FF5D50,/997/8/343/1129/1097/157/,FALSE,5,,,1581950529,734881840,157,1,302
,1,Supraoptic nucleus,8690,SO,157,717,718,3,Supraoptic nucleus,FF5D50,/997/8/343/1129/1097/157/390/,FALSE,6,,,3787702178,734881840,390,1,331
,1,Accessory supraoptic group,8690,ASO,157,718,719,3,Accessory supraoptic group,FF5D50,/997/8/343/1129/1097/157/332/,FALSE,6,,,1856950247,734881840,332,1,465
,1,Nucleus circularis,8690,NC,332,719,720,3,Nucleus circularis,FF5D50,/997/8/343/1129/1097/157/332/432/,FALSE,7,,,163854910,734881840,432,1,902
,1,Paraventricular hypothalamic nucleus,8690,PVH,157,720,721,3,Paraventricular hypothalamic nucleus,FF5D50,/997/8/343/1129/1097/157/38/,FALSE,6,,,3443963014,734881840,38,1,287
,1,"Paraventricular hypothalamic nucleus, magnocellular division",8690,PVHm,38,721,722,3,Paraventricular hypothalamic nucleus magnocellular division,FF5D50,/997/8/343/1129/1097/157/38/71/,FALSE,7,,,4268996545,734881840,71,1,291
,1,"Paraventricular hypothalamic nucleus, magnocellular division, anterior magnocellular part",8690,PVHam,71,722,723,3,Paraventricular hypothalamic nucleus magnocellular division anterior magnocellular part,FF5D50,/997/8/343/1129/1097/157/38/71/47/,FALSE,8,,,4203299482,734881840,47,1,288
,1,"Paraventricular hypothalamic nucleus, magnocellular division, medial magnocellular part",8690,PVHmm,71,723,724,3,Paraventricular hypothalamic nucleus magnocellular division medial magnocellular part,FF5D50,/997/8/343/1129/1097/157/38/71/79/,FALSE,8,,,2109016078,734881840,79,1,292
,1,"Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part",8690,PVHpm,71,724,725,3,Paraventricular hypothalamic nucleus magnocellular division posterior magnocellular part,FF5D50,/997/8/343/1129/1097/157/38/71/103/,FALSE,8,,,250376013,734881840,103,1,295
,1,"Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part, lateral zone",8690,PVHpml,103,725,726,3,Paraventricular hypothalamic nucleus magnocellular division posterior magnocellular part lateral zone,FF5D50,/997/8/343/1129/1097/157/38/71/103/652/,FALSE,9,,,2251532786,734881840,652,1,788
